# Alessandro Fagnani
# Vincenzo Morelli
# Nickname
# ML-CUP17
# 08/01/2018
1,26.3960380554,-12.6360244751
2,8.04790878296,-14.88904953
3,3.40762090683,-6.46346378326
4,15.7856769562,-18.2723064423
5,16.48670578,-17.9041843414
6,24.0717201233,-13.8445854187
7,10.8763093948,-20.1014270782
8,8.60077285767,-16.0716781616
9,7.34786891937,-13.4181947708
10,17.6018447876,-17.2803554535
11,4.85064697266,-9.71518039703
12,5.18292379379,-9.63146877289
13,22.0229606628,-14.8762712479
14,8.70626544952,-16.3220920563
15,10.8117494583,-20.2477893829
16,3.66881203651,-6.88388204575
17,13.5401630402,-19.3694343567
18,4.14267587662,-7.11199378967
19,17.1975574493,-17.5146446228
20,10.8603591919,-20.1466197968
21,2.99353909492,-5.52551794052
22,18.7667350769,-16.6938686371
23,4.73873615265,-7.73603391647
24,23.1957511902,-14.2379989624
25,18.6305675507,-16.8246822357
26,16.2153434753,-17.9789009094
27,6.00193119049,-11.3536195755
28,13.0152282715,-19.6782035828
29,11.844294548,-19.9567165375
30,12.103761673,-20.1048545837
31,17.0820865631,-17.5607872009
32,16.4938430786,-17.8873672485
33,2.28010296822,-4.14792919159
34,15.7681531906,-18.3195438385
35,16.4163818359,-18.0401077271
36,2.52066707611,-4.99401187897
37,6.85961008072,-12.5686588287
38,1.49992597103,-2.83971595764
39,8.11676025391,-14.9590072632
40,4.17705392838,-7.95989608765
41,12.3071594238,-19.9319171906
42,14.0381336212,-19.2166023254
43,26.4311790466,-12.6243114471
44,10.9867420197,-20.2862205505
45,9.52476882935,-17.8775634766
46,17.3677940369,-17.4765071869
47,4.76621484756,-8.60007381439
48,25.6922683716,-13.0138607025
49,23.5840988159,-14.0323095322
50,7.8130569458,-13.8324728012
51,10.8242683411,-20.4468479156
52,6.54159212112,-13.0169973373
53,6.35041189194,-11.2047586441
54,14.0604381561,-19.180513382
55,5.41003322601,-11.6151533127
56,9.56039047241,-17.922334671
57,26.2293968201,-12.8839511871
58,10.4154891968,-19.2815341949
59,4.16730594635,-7.14705705643
60,8.98367595673,-16.6287212372
61,18.5713348389,-16.7759571075
62,9.08482933044,-16.8956165314
63,5.17188978195,-9.64414787292
64,11.7152328491,-20.1420383453
65,6.97256994247,-12.3769445419
66,13.5395097733,-19.4223136902
67,16.3647689819,-17.97016716
68,22.7688751221,-14.5074243546
69,3.2697520256,-6.24036407471
70,17.6839332581,-17.0499534607
71,7.50823879242,-13.2766523361
72,7.80662202835,-15.0452747345
73,7.80360889435,-14.1073007584
74,1.33349299431,-2.62752103806
75,10.0513362885,-19.0348320007
76,3.83070802689,-7.12922382355
77,12.3078746796,-19.9346618652
78,18.4042224884,-16.9701347351
79,1.8703379631,-3.47656607628
80,17.3933296204,-17.40873909
81,23.3862953186,-14.15558815
82,6.86866378784,-12.6878166199
83,20.4705162048,-15.8466291428
84,24.0572547913,-13.7932596207
85,20.8399276733,-15.634267807
86,18.6612567902,-16.7579345703
87,4.27290010452,-8.48208904266
88,7.35184001923,-13.4320869446
89,13.168885231,-19.6267929077
90,8.51038360596,-15.793803215
91,18.1186637878,-16.8170852661
92,11.3469200134,-20.3039608002
93,7.26810121536,-12.4344434738
94,2.97502398491,-5.55566596985
95,9.4305267334,-17.6358776093
96,7.57836294174,-12.5790557861
97,3.01364707947,-5.66034603119
98,2.10481500626,-4.06309604645
99,26.2041969299,-12.7373199463
100,24.5741653442,-13.5491266251
101,2.04521203041,-3.73441696167
102,8.69573783875,-15.9760913849
103,3.78971195221,-8.17689037323
104,2.38907194138,-4.40922403336
105,3.88643407822,-7.77584791183
106,22.2652626038,-14.7998962402
107,6.74265193939,-11.8516960144
108,10.8337650299,-20.1552734375
109,6.65343809128,-12.3193950653
110,8.16368579865,-15.3722429276
111,12.266497612,-19.9595928192
112,1.50179505348,-2.83710002899
113,3.16771411896,-5.08934211731
114,26.1724472046,-12.3132982254
115,3.46290206909,-7.19134378433
116,4.07041311264,-8.11567020416
117,2.62230801582,-4.65094089508
118,3.2072019577,-5.90956687927
119,24.6204071045,-13.6171894073
120,17.221786499,-17.4626922607
121,17.7113933563,-17.0841617584
122,2.85737991333,-5.19498586655
123,19.9826469421,-16.1108093262
124,22.2378005981,-14.7470693588
125,23.7389640808,-14.0292472839
126,1.44117295742,-2.92622995377
127,10.7091617584,-20.3539562225
128,18.747833252,-16.0846004486
129,7.92156505585,-14.8024988174
130,23.288394928,-14.093878746
131,24.0846977234,-13.8814163208
132,1.47383403778,-2.93094396591
133,3.41462397575,-6.06323003769
134,10.6014652252,-20.050611496
135,22.2789154053,-14.7781124115
136,2.21733689308,-4.18112802505
137,10.0106544495,-15.9618501663
138,5.02782011032,-9.31800460815
139,13.2925977707,-19.578245163
140,19.4073028564,-16.3577804565
141,3.62060308456,-6.34412622452
142,8.3979139328,-15.6868190765
143,13.8228731155,-19.2905139923
144,19.3372058868,-16.3744449615
145,7.03826189041,-13.1058197021
146,2.67937397957,-4.97256803513
147,19.0728988647,-16.5375556946
148,18.6822528839,-16.7974243164
149,23.6141624451,-14.0582675934
150,6.88647603989,-13.6857481003
151,10.8164224625,-20.354549408
152,25.9004898071,-12.8675003052
153,8.07310962677,-15.033616066
154,6.34608888626,-10.5942325592
155,10.9652996063,-20.1567173004
156,26.1426086426,-12.8193511963
157,24.0785675049,-13.8693380356
158,11.9866580963,-20.0204334259
159,10.8232345581,-20.1901950836
160,19.8494911194,-15.9807796478
161,3.57999300957,-7.44715595245
162,4.00464487076,-7.47920179367
163,2.16882491112,-3.8624060154
164,2.62624788284,-5.26919794083
165,2.92991304398,-5.43123817444
166,24.3985443115,-13.6902885437
167,3.9719080925,-7.50857591629
168,23.0541572571,-14.35734272
169,4.03773212433,-7.50342178345
170,21.3853683472,-15.3182048798
171,15.5784654617,-18.3957099915
172,8.98748970032,-16.7777824402
173,23.0108528137,-14.3180656433
174,2.40650105476,-4.30459403992
175,4.41784000397,-8.2147064209
176,16.8323364258,-17.6973228455
177,15.3879032135,-18.4964046478
178,2.56789398193,-4.90817022324
179,8.611079216,-16.2548084259
180,18.1686973572,-17.0975131989
181,2.38405203819,-4.4145359993
182,8.85502910614,-16.004983902
183,2.8803229332,-5.61776018143
184,24.9877910614,-13.4211626053
185,2.5056579113,-4.73169994354
186,4.65284013748,-9.51208305359
187,13.2771806717,-19.5111427307
188,24.9240837097,-13.4889659882
189,5.42470216751,-9.39980888367
